PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	168	172	129	125	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	156	160	129	125	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	168	172	130	126	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	156	160	130	126	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	168	172	131	127	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	156	160	131	127	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	81	85	129	133	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	82	86	133	129	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	33	37	142	138	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	28	32	143	139	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	87.500	8	1	0	83	90	142	149	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	87.500	8	1	0	33	40	153	146	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	19	23	153	157	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	83.333	12	0	2	7	18	163	154	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	145	149	159	163	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	25	29	164	160	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	21	25	166	162	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	164	168	169	165	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	93	97	170	174	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	36	40	178	174	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	29	33	186	182	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	32	36	187	183	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	87.500	8	1	0	150	157	190	197	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	125	129	190	194	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	171	175	200	196	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	5	0	0	51	55	200	196	28	10.4
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	34	37	5	2	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	57	60	8	5	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	32	35	9	6	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	67	70	10	7	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	130	133	8	11	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	151	154	8	11	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	176	179	8	11	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	70	73	9	12	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	87.500	8	0	1	177	183	17	10	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	128	131	16	13	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	131	134	17	14	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	58	61	19	16	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	20	23	19	22	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	15	18	22	19	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	68	71	20	23	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	102	105	20	23	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	79	82	22	25	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	65	68	25	22	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	162	165	26	23	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	80.000	15	0	3	53	64	38	24	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	145	148	24	27	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	13	16	25	28	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	177	180	29	26	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	131	134	29	26	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	135	138	27	30	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	102	105	31	28	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	130	133	35	32	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	4	7	35	32	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	155	158	34	37	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	167	170	34	37	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	94	97	36	39	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	22	25	37	40	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	2	5	39	42	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	85	88	47	44	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	121	124	44	47	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	87.500	8	0	1	23	29	51	58	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	87	90	52	55	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	70	73	53	56	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	87.500	8	0	1	177	183	61	54	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	1	4	54	57	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	8	11	59	56	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	13	16	57	60	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	131	134	61	58	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	36	39	65	62	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	19	22	66	63	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	72	75	64	67	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	96	99	64	67	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	90	93	65	68	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	51	54	66	69	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	159	162	66	69	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	171	174	66	69	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	31	34	71	68	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	20	23	71	68	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	85.714	7	1	0	87	93	70	76	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	129	132	71	74	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	140	143	72	75	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	159	162	74	77	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	127	130	78	75	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	149	152	76	79	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	85.714	7	1	0	95	101	83	77	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	85.714	7	1	0	86	92	83	77	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	120	123	80	83	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	71	74	83	80	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	21	24	84	81	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	15	18	88	85	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	85	88	93	90	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	121	124	90	93	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	9	12	96	93	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	27	30	94	97	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	71	74	96	99	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	120	123	99	96	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	95	98	96	99	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	177	180	98	101	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	85.714	7	1	0	186	192	105	99	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	51	54	102	99	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	99	102	103	100	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	113	116	104	101	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	72	75	105	102	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	24	27	107	104	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	23	26	107	104	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	81.818	11	0	2	35	43	105	115	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	76	79	109	106	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	10	13	111	114	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	80.000	10	2	0	157	166	121	112	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	66	69	113	116	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	80	83	116	119	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	143	146	116	119	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	98	101	120	117	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	123	126	118	121	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	63	66	121	118	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	193	196	123	120	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	85.714	7	1	0	120	126	123	129	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	53	56	124	127	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	173	176	124	127	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	114	117	128	125	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	123	126	127	130	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	54	57	129	132	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	125	128	133	130	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	43	46	136	139	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	43	46	139	136	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	56	59	143	140	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	191	194	144	141	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	135	138	146	143	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	5	8	144	147	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	180	183	148	145	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	120	123	148	145	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	95	98	145	148	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	5	8	147	150	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	70	73	147	150	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	22	25	148	151	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	29	32	153	150	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	152	155	154	151	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	87	90	155	152	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	87.500	8	0	1	74	80	160	153	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	185	188	156	153	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	31	34	154	157	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	68	71	155	158	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	102	105	155	158	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	79	82	157	160	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	65	68	160	157	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	162	165	161	158	100	 8.5
PD13419/1:3555591-3672726,3555492-3555691	PD13419/1:3555591-3672726,3672626-3672825	100.000	4	0	0	165	168	165	168	100	 8.5
